brand,model,os_version,network_type,user_isp_id,user_region_id,user_city_id,bandwidth_Mbps,user_uid,wifi_rssi,wifi_linkSpeed,wifi_hiddenSSID,wifi_frequency,wifi_rxLinkSpeedMbps,wifi_txLinkSpeedMbps,wifi_maxSupportedRxLinkSpeedMbps,wifi_maxSupportedTxLinkSpeedMbps,wifi_wifiStandard
vivo,V2049A,11,WIFI,China Mobile,sichuansheng,suiningshi,3.8,5e798d940757c0626b50b251a70429ba,-51;-51;-51;-51;-51;-52;-52;-52;-52;-50;-50;-49;-49;-50;-50;-49,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,FALSE,2462,144;1;1;144;144;144;144;130;130;144;144;144;144;144;144;130,78;104;104;78;78;13;13;78;78;78;78;78;78;78;78;78,300,300,4
vivo,V2121A,11,WIFI,China Unicom,shandongsheng,rizhaoshi,57.5,f7d1406c9eabba291e941a6405e62239,-55;-55;-55;-55;-55;-57;-57;-57;-57;-57;-57;-54;-54;-54;-54;-54;-54;-53;-53;-53;-53;-53,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,FALSE,2432,11;11;11;11;11;65;65;65;65;65;65;72;72;72;72;72;72;72;72;72;72;72,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,150,150,4
OPPO,PDPM00,11,WIFI,nan,hebeisheng,baodingshi,0.2,32428cb75118de60c5f1f504f4f96f78,-67;-67;-67,144;144;144,FALSE,2412,144;144;144,144;144;144,144,144,4
OPPO,PENM00,11,WIFI,China Mobile,guangdongsheng,jieyangshi,0.4,86d8a13b87b2a88a980b13801a4083b4,-33;-33;-32;-32;-32;-32;-32;-32;-33;-33;-33;-33;-33;-33;-35;-35;-35;-35;-35;-35;-36;-36;-36,300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300,FALSE,2437,300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300,300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300,300,300,4
vivo,V2136A,11,WIFI,China Mobile,shandongsheng,weifangshi,44.3,8fc9e95c2deb8b833dc0c718a01c7cac,-52;-52;-52;-52;-52;-56;-56;-59;-59;-61;-61;-61;-61;-62;-62;-61;-61;-59;-59;-60;-60;-58,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,FALSE,2427,52;52;52;78;78;52;52;65;65;78;78;78;78;52;52;78;78;78;78;78;78;78,117;117;117;104;104;144;144;117;117;117;117;144;144;78;78;104;104;117;117;104;104;144,144,144,4
vivo,V1981A,11,WIFI,China Mobile,jiangsusheng,suqianshi,35.2,9f32f0a56ab2d65fe62ffc069d6273ae,-42;-42;-40;-40;-39;-39;-40;-40;-40;-40;-40;-40;-40;-40;-40;-40;-39;-39;-40;-40;-40;-40,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,FALSE,2412,144;144;144;144;144;144;1;1;144;144;144;144;144;144;144;144;144;144;144;144;144;144,117;117;144;144;72;72;78;78;39;39;78;78;104;104;78;78;19;19;2;2;2;2,144,144,4
OPPO,PEHM00,11,WIFI,China Telecom,jiangxisheng,jiujiangshi,42.1,e2ac2d4cb2811d53124b3af2af97eeaa,-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-33;-33;-33,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,FALSE,2417,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,72,72,4
OPPO,PEDM00,11,WIFI,China Telecom,gansusheng,longnanshi,44.8,b557b58b87c78ddedabba974109ce1c8,-31;-31;-31;-31;-31;-31;-31;-31;-31;-31;-31;-31;-31;-31;-31;-31;-31;-31;-31;-31;-31;-31;-31;-31,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,FALSE,2437,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,144,144,4
vivo,V2080A,11,WIFI,China Unicom,sichuansheng,leshanshi,3.8,da8f7800c392ba087e4eabcaba66e408,-51;-53;-53;-53;-53;-53,72;72;72;72;72;72,FALSE,2432,65;65;65;65;65;65,72;72;72;72;72;72,150,150,4
OnePlus,IN2020,11,WIFI,China Mobile,hainansheng,haikoushi,43,b840835beeec6da315f5cf4ac4980667,-43;-43;-43;-43;-45;-45;-45;-45;-45;-45;-44;-44;-44;-44;-44;-44;-43;-43;-43;-43;-43;-43,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,FALSE,2422,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,300,300,4
realme,RMX2202,12,WIFI,China Unicom,guangdongsheng,dongguanshi,30.7,8a05a4ca0ecbd5ecf4074a6ce18221f5,-49;-49;-49;-49;-49;-49;-53;-53;-53;-53;-53;-53;-50;-50;-50;-50;-50;-50;-49;-49,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,FALSE,2412,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,300,300,4
OPPO,PEXM00,11,WIFI,China Telecom,guangdongsheng,guangzhoushi,38.3,58d7c091ceb941c34cb3db16d2c951f6,-47;-47;-48;-48;-48;-48;-48;-48;-49;-49;-49;-49;-49;-49;-50;-50;-50;-50;-50;-50;-49;-49,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,FALSE,2452,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,72,72,4
vivo,V2048A,11,WIFI,China Telecom,anhuisheng,fuyangshi,54.5,933f9308802c06f230fd1f501ee0b30d,-19;-19;-19;-19;-19;-19;-19;-23;-23;-23;-23;-23;-23;-36;-36;-36;-36;-36;-36;-32;-32;-32,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,FALSE,2412,72;72;72;72;72;72;72;65;65;65;65;65;65;72;72;72;72;72;72;72;72;72,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,72,72,4
vivo,V1981A,11,WIFI,China Telecom,chongqingshi,chongqingshi,86.7,0db1ff87d546f42714e8b46614ee450e,-54;-54;-54;-52;-52;-51;-51,192;192;192;192;192;192;192,FALSE,2437,130;130;130;130;130;78;78,104;104;104;104;104;78;78,150,150,4
vivo,V2012A,11,WIFI,China Unicom,henansheng,pingdingshanshi,52,b016a65dd71f856472de718c1cf97410,-32;-32;-38;-38;-41;-41;-33;-33;-33;-33;-35;-35;-33;-33;-38;-38;-34;-34;-40;-40;-40;-40,96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96,FALSE,2437,86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86,96;96;86;86;86;86;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96,150,150,4
vivo,V2054A,11,WIFI,China Mobile,hebeisheng,zhangjiakoushi,10.6,221e887ff582b2d733a85055f5f03d5b,-77;-77;-77;-78,26;26;26;19,FALSE,2447,39;39;39;39,26;26;26;19,72,72,4
OPPO,PDEM30,12,WIFI,China Telecom,sichuansheng,chengdushi,2.4,45511a29fb9e47bf0b3bc3e85eeecf31,-22;-22;-22;-21;-21;-21;-21;-21;-21;-21;-21;-21;-21;-21;-21;-21;-21;-21,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,FALSE,2457,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,300,300,4
OPPO,PEQM00,12,WIFI,China Telecom,gansusheng,qingyangshi,2.8,aee4fe7559adf10896a14778df22b3bc,-31;-31;-31;-31;-31;-31;-44;-44;-44;-44;-44;-44;-39;-39;-39;-39;-39;-39;-39;-39;-39;-39;-39,300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300,FALSE,2442,300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300,300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300,300,300,4
vivo,V2072A,11,WIFI,China Mobile,henansheng,sanmenxiashi,6.1,615743c1e1adbca495c407844b87d0e3,-73;-73;-73;-73;-69;-69;-71;-71;-71;-71;-71;-71;-71;-71;-71;-71;-71;-71;-71;-71;-71;-71;-71;-71,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,FALSE,2452,72;72;43;43;43;43;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65,26;26;19;19;19;19;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26,150,150,4
vivo,V2148A,11,WIFI,China Mobile,zhejiangsheng,ningboshi,2.9,8c955862cb21ab40fb4e2fb681ea781d,-25;-32;-32;-23;-23;-22;-22;-22;-22;-22;-22;-22;-22;-23;-23;-27;-27;-24;-24;-22;-22;-22;-22,96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96,FALSE,2437,5;6;6;7;7;11;11;26;26;7;7;21;21;21;21;21;21;52;52;14;14;5;5,86;86;86;86;86;86;86;86;86;78;78;86;86;78;78;86;86;86;86;86;86;78;78,72,72,4
vivo,V2025A,11,WIFI,China Telecom,hebeisheng,qinhuangdaoshi,17,05f39877091182b6ecdc9d6e45f3cb8c,-64;-64;-64;-64;-64;-64;-64;-65;-65;-64;-64;-64;-64;-64;-64;-64;-64;-64;-59;-59;-55;-55,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,FALSE,2462,78;78;78;86;86;86;86;43;43;39;39;57;57;57;28;28;57;57;57;57;86;86,72;72;72;72;72;72;72;72;72;78;78;58;58;58;72;72;72;72;72;72;78;78,300,300,4
OPPO,PDNM00,11,WIFI,China Telecom,anhuisheng,chizhoushi,45.3,757e046a774df1c5a0bb658fa8bb85da,-46;-46;-46;-46;-46;-46;-46;-47;-47,144;144;144;144;144;144;144;144;144,FALSE,2412,144;144;144;144;144;144;144;144;144,144;144;144;144;144;144;144;144;144,144,144,4
OPPO,PDVM00,11,WIFI,China Telecom,shandongsheng,jiningshi,75.4,3858007f4aa3e3f4856d6f6c0177fe64,-25;-25;-25;-25,150;150;150;150,FALSE,2462,150;150;150;150,150;150;150;150,150,150,4
vivo,V2012A,11,WIFI,China Mobile,guangdongsheng,heyuanshi,63.4,a6740136c143197214357e7267258849,-73;-73;-73;-73,96;96;96;96,FALSE,2462,6;6;6;6,86;86;86;86,72,72,4
realme,RMX3370,11,WIFI,China Unicom,shandongsheng,linyishi,8.3,2f5024647d4079317176d91e98439677,-52;-52;-52;-52,144;144;144;144,FALSE,2412,144;144;144;144,144;144;144;144,144,144,4
OPPO,PCNM00,11,WIFI,China Telecom,guangdongsheng,shenzhenshi,26.2,24fd7140e8a151fcab1f888ba8c87587,-53;-53;-53,144;144;144,FALSE,2417,144;144;144,144;144;144,300,300,4
OPPO,PCHM30,11,WIFI,China Telecom,guangdongsheng,shenzhenshi,6.1,6289d1f612eba2e4d50e65b6bcb4f590,-58;-58;-58;-58,72;72;72;72,FALSE,2462,72;72;72;72,72;72;72;72,150,150,4
realme,RMX1931,11,WIFI,China Telecom,yunnansheng,kunmingshi,19.5,80072cdc43339cc83e16abc8d8a37b7b,-16;-16;-16;-19,144;144;144;144,FALSE,2442,144;144;144;144,144;144;144;144,144,144,4
vivo,V1981A,11,WIFI,China Mobile,shandongsheng,jiningshi,80,9fc3d187d195d68a61bcad943fd40ffb,-33;-33;-34;-34,144;144;144;144,FALSE,2462,144;144;144;144,144;144;104;104,300,300,4
vivo,V2054A,11,WIFI,China Unicom,heilongjiangsheng,daxinganlingdiqu,5.6,dbd6cb1e2c0b515a98a8d218be4769b4,-37;-37;-37;-37,58;58;58;58,FALSE,2462,72;72;72;72,58;58;58;58,72,72,4
vivo,V1916A,11,WIFI,China Telecom,jilinsheng,tonghuashi,41.6,530f6548e895f6e01b8ada807da245e5,-16;-16;-16;-16;-15;-15,144;144;144;144;144;144,FALSE,2412,130;144;144;144;39;39,52;52;52;52;52;52,300,300,4
vivo,V1916A,11,WIFI,China Telecom,jilinsheng,tonghuashi,26.5,530f6548e895f6e01b8ada807da245e5,-52;-52;-52;-52,144;144;144;144,FALSE,2412,104;104;104;104,52;52;52;52,300,300,4
OPPO,PDEM30,11,WIFI,China Mobile,neimengguzizhiqu,wulanchabushi,99,e878e25b6cea08334a75a02c5f363876,-20;-20;-20;-20,144;144;144;144,FALSE,2467,144;144;144;144,144;144;144;144,144,144,4
vivo,V1936A,11,WIFI,China Mobile,gansusheng,wuweishi,0.1,a024134c1082827467222e87cac7228e,-75;-76;-76;-76;-76;-75;-75;-75;-75;-75;-75,72;72;72;72;72;72;72;72;72;72;72,FALSE,2412,6;6;6;6;6;6;6;1;1;2;2,58;58;58;26;26;58;58;72;72;58;58,72,72,4
vivo,V1981A,11,WIFI,China Telecom,hebeisheng,langfangshi,97.5,09c8155fa3e34f71370598dafac2534d,-43;-43;-41;-41,192;192;192;192,FALSE,2437,6;6;173;173,173;173;173;173,144,144,4
OPPO,PDHM00,11,WIFI,China Telecom,hunansheng,yueyangshi,52.9,0ff8a121f60535940d92543fb8228f5e,-23;-23;-23;-23,192;192;192;192,FALSE,2462,192;192;192;192,192;192;192;192,144,144,4
vivo,V2118A,11,WIFI,China Telecom,neimengguzizhiqu,chifengshi,1.1,0482ea1485953cc167e85f7f463438fc,-61;-61;-61;-62;-62,144;144;144;144;144,FALSE,2462,11;11;11;5;5,13;13;13;52;52,144,144,4
vivo,V2055A,11,WIFI,China Unicom,neimengguzizhiqu,wuhaishi,84.9,89931842e3180e5774bc10eba03d232f,-61;-61;-60;-60,144;144;144;144,FALSE,2437,13;13;104;104,52;52;39;39,144,144,4
realme,RMX3366,11,WIFI,China Telecom,xinjiangweiwuerzizhiqu,wulumuqishi,38.7,8d82047181d817de67f4b7e87ba52425,-60;-60;-60;-60,192;192;192;192,FALSE,2412,192;192;192;192,192;192;192;192,144,144,4
OPPO,PEHM00,11,WIFI,China Unicom,hebeisheng,langfangshi,60.7,cc87425976aad8198769ae0b4e061f7f,-57;-57;-57;-57,96;96;96;96,FALSE,2462,96;96;96;96,96;96;96;96,150,150,4
vivo,V1986A,11,WIFI,China Telecom,hubeisheng,wuhanshi,1.3,5d144d494f0fcf4d66ce4ba4ec1f5f25,-73;-74;-74,144;144;144,FALSE,2462,6;39;39,78;78;78,144,144,4
OPPO,PCAM00,11,WIFI,China Unicom,shanxisheng,jinzhongshi,95.6,d9b27e2d097af2bafdd61c2d41d64343,-51;-51;-51;-51,192;192;192;192,FALSE,2462,192;192;192;192,192;192;192;192,300,300,4
vivo,V2055A,11,WIFI,China Telecom,hunansheng,changdeshi,48.3,834dfbc7e7add2c920afa295e36618e6,-76;-76;-76;-76,144;144;144;144,FALSE,2437,13;13;13;13,39;39;39;39,300,300,4
vivo,V2055A,11,WIFI,China Unicom,henansheng,anyangshi,126.8,f1dfc20649706bb106e599427661b02f,-46;-52;-52;-52;-52;-52,192;192;192;192;192;192,FALSE,2437,173;173;173;173;173;173,156;173;173;173;173;173,300,300,4
OPPO,PCLM50,11,WIFI,nan,liaoningsheng,anshanshi,54.7,f6cf23f47a74baa212faff1ae430025d,-41;-41;-41;-41;-41,144;144;144;144;144,FALSE,2422,144;144;144;144;144,144;144;144;144;144,144,144,4
vivo,V2156A,11,WIFI,China Telecom,sichuansheng,chengdushi,34.5,9a9b538732f41882816952a26f74626a,-39;-39;-39;-39,96;96;96;96,FALSE,2462,72;72;86;86,39;39;39;39,72,72,4
OPPO,PCCM00,11,WIFI,China Telecom,guangdongsheng,dongguanshi,23,533614c8547da9d64e20510ab0f834ab,-20;-20;-20;-20;-20,72;72;72;72;72,FALSE,2462,58;58;58;58;58,72;72;72;72;72,72,72,4
OPPO,PEGM10,11,WIFI,China Telecom,heilongjiangsheng,jixishi,10.7,e67d95985e4a204aaacfcdd63304db9b,-42;-42;-42;-42,72;72;72;72,FALSE,2412,72;72;72;72,72;72;72;72,72,72,4
OPPO,PDPT00,11,WIFI,China Telecom,hunansheng,changshashi,17.5,b091b2c03241b3d9643f203c6930bbb1,-53;-53;-68;-68,144;144;144;144,FALSE,2427,144;144;144;144,144;144;144;144,144,144,4
OPPO,PCHM30,11,WIFI,China Mobile,sichuansheng,dazhoushi,107.2,a72aa281ddc1ce361ae9701dcbb0d41a,-66;-66;-66;-66;-66,72;72;72;72;72,FALSE,2457,72;72;72;72;72,72;72;72;72;72,150,150,4
realme,RMX2202,11,WIFI,China Mobile,jiangxisheng,jianshi,26.1,a736d73ac8272411e31f40ceb7ca35c8,-22;-22;-22;-20,72;72;72;72,FALSE,2462,72;72;72;72,72;72;72;72,72,72,4
vivo,V2141A,11,WIFI,China Mobile,guangdongsheng,shantoushi,68.1,d7eb23023dbdf7b6fafbf30a55be6ffe,-18;-18;-16;-16,144;144;144;144,FALSE,2462,144;144;144;144,144;144;144;144,300,300,4
vivo,V2046A,11,WIFI,China Mobile,tianjinshi,tianjinshi,45.4,f0ae1b6481722928ae60196788450051,-40;-40;-40;-41;-41;-42,144;144;144;144;144;144,FALSE,2412,130;130;130;144;144;144,144;144;144;144;144;144,300,300,4
OPPO,PEXM00,11,WIFI,China Mobile,henansheng,zhengzhoushi,50.4,1b50ef835c7017c957752f69415acdaf,-67;-67;-67;-67,72;72;72;72,FALSE,2437,72;72;72;72,72;72;72;72,72,72,4
vivo,V2073A,11,WIFI,China Unicom,henansheng,zhumadianshi,75.2,980de28cee323fa4ac5eff3adabc3da2,-42;-42;-42;-42,96;96;96;96,FALSE,2417,96;96;96;96,96;96;96;96,72,72,4
vivo,V2072A,11,WIFI,China Telecom,zhejiangsheng,lishuishi,370.7,6088639ea9aa85cb15a9f0983151b9af,-32;-32;-32;-31,433;433;433;433,FALSE,5180,6;6;6;433,433;433;433;433,150,150,4
OPPO,PDEM30,11,WIFI,China Mobile,guizhousheng,zunyishi,129.2,8d7f97b76de604794f023b09d16f7e13,-28;-28;-28;-28,144;144;144;144,FALSE,2442,144;144;144;144,144;144;144;144,144,144,4
vivo,V2046A,11,WIFI,China Telecom,hunansheng,hengyangshi,87.8,17e2ea7d5559c47e23f2b022d6fcde3d,-30;-30;-32;-32,173;173;173;173,FALSE,2462,173;173;173;173,173;173;173;173,144,144,4
OPPO,PDPM00,11,WIFI,China Telecom,guangdongsheng,shenzhenshi,36.9,185e0845718cb3c5620b4ca49ff5e624,-28;-28;-28;-28,144;144;144;144,FALSE,2437,144;144;144;144,144;144;144;144,300,300,4
OPPO,PEGM00,11,WIFI,China Mobile,hunansheng,yiyangshi,21.4,345a77c0a807311cb6bffafb95382647,-35;-36;-36;-36,72;72;72;72,FALSE,2467,72;72;72;72,72;72;72;72,72,72,4
samsung,SM-G9880,11,WIFI,China Unicom,shandongsheng,weifangshi,47.4,4da95417c3f4ccce8e65628e5a4fe882,-59;-59;-59;-59,65;65;65;65,FALSE,2457,78;78;78;78,65;65;65;65,144,144,4
OPPO,PEEM00,11,WIFI,China Telecom,hebeisheng,handanshi,42.3,8ec8f2cfb475a63b0bdc0865effcd841,-37;-37;-37;-37;-37,72;72;72;72;72,FALSE,2437,72;72;72;72;72,72;72;72;72;72,72,72,4
vivo,V2121A,11,WIFI,China Telecom,hubeisheng,xiangyangshi,11.5,8e133c484966477caa9dceeb9fe25f04,-68;-68;-68;-68;-68,72;72;72;72;72,FALSE,2457,26;26;26;26;26,26;26;52;52;52,72,72,4
OPPO,PEGT00,11,WIFI,China Telecom,hainansheng,haikoushi,9,0dc4c11c8dba1edf1269d3d937f9690b,-39;-39;-39;-39,72;72;72;72,FALSE,2447,72;72;72;72,72;72;72;72,72,72,4
vivo,V1922A,11,WIFI,China Telecom,gansusheng,jiuquanshi,27.6,522ea45677769ad652b29613e1a25d96,-36;-36;-35;-35;-35;-35,144;144;144;144;144;144,FALSE,2437,130;130;115;115;117;117,78;78;104;104;117;117,300,300,4
OPPO,PEGM00,11,WIFI,nan,jilinsheng,changchunshi,56,b4be0c1272adac498b5920ced7458e17,-33;-33;-32;-32,72;72;72;72,FALSE,2437,72;72;72;72,72;72;72;72,150,150,4
OnePlus,GM1900,11,WIFI,China Unicom,anhuisheng,maanshanshi,16.3,3d94abdd138a0a368ed4cb259ccc5ae1,-16;-16;-16;-16;-16;-16;-16;-18;-18;-18;-18;-18;-18;-16;-16;-16;-16;-16;-18;-18;-18,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,FALSE,2427,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,144,144,4
vivo,V2106A,11,WIFI,China Telecom,shanghaishi,shanghaishi,6.6,74c2a52fab2008ac25032fd919ac9d98,-63;-63;-61;-61;-60;-60;-62;-62;-61;-61;-61;-61,58;58;58;58;65;65;58;58;65;65;58;58,FALSE,2462,52;52;52;52;39;39;58;58;58;58;58;58,58;58;58;58;65;65;58;58;65;65;58;58,72,72,4
vivo,V2049A,11,WIFI,China Telecom,beijingshi,beijingshi,35.7,027db7d089bcea3a6b920ed8d95899ca,-38;-38;-36;-36;-35;-35;-37;-37;-37;-37;-46;-46;-46;-46;-46;-46;-46;-46;-46;-46;-46;-46,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,FALSE,2452,1;1;72;72;65;65;65;65;65;65;72;72;72;72;72;72;72;72;72;72;72;72,58;58;52;52;39;39;19;19;6;6;39;39;39;39;39;39;39;39;39;39;39;39,150,150,4
OPPO,PDEM30,11,WIFI,China Mobile,sichuansheng,yibinshi,21.1,060d99ef41a2f6ff41ae41200b758b02,-58;-58;-59;-59,144;144;144;144,FALSE,2442,144;144;144;144,144;144;144;144,144,144,4
OPPO,PCKM00,11,WIFI,China Unicom,hebeisheng,zhangjiakoushi,25.7,9fd785cd23e331019c46c99afe6e9da3,-35;-35;-35;-35;-35,65;65;65;65;65,FALSE,2437,65;65;65;65;65,65;65;65;65;65,72,72,4
OPPO,PDPM00,11,WIFI,China Unicom,heilongjiangsheng,qiqihaershi,81.6,06e07b8d66dcda97d929bd4a9b9d8d8a,-60;-61;-61;-61,144;144;144;144,FALSE,2412,144;144;144;144,144;144;144;144,144,144,4
Xiaomi,M2012K11C,11,WIFI,China Telecom,guangdongsheng,guangzhoushi,126.8,41c11c6c11ffaba6b59336751e2c3e53,-38;-38;-38;-38,866;866;866;866,FALSE,5805,866;866;866;866,866;866;866;866,144,144,4
OPPO,PDHM00,11,WIFI,China Telecom,shandongsheng,binzhoushi,34.8,cc6fbfc236d5e015f2f8e22c88de997a,-18;-18;-18;-18;-18;-18;-17;-17;-17;-17;-17;-17;-18;-18;-18,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,FALSE,2437,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,72,72,4
OPPO,PDEM30,12,WIFI,China Mobile,hubeisheng,wuhanshi,20.8,832dee9cf733c11040d8bddd5e32bd2a,-59;-59;-59;-59,144;144;144;144,FALSE,2437,144;144;144;144,144;144;144;144,300,300,4
OPPO,PERM10,11,WIFI,China Telecom,sichuansheng,suiningshi,62.5,86fbe6e9bef718cd7a00fb521a40f463,-37;-37;-37;-37,130;130;130;130,FALSE,2422,130;130;130;130,130;130;130;130,144,144,4
vivo,V2012A,11,WIFI,China Telecom,guangdongsheng,dongguanshi,34.1,421232b1d74a1a3b073ff2976e12ee17,-41;-41;-41;-41,72;72;72;72,FALSE,2462,72;72;72;72,72;72;72;72,72,72,4
vivo,V2072A,11,WIFI,China Unicom,shanxisheng,weinanshi,8.9,1f410af03f3af3eab31f86e671645b29,-62;-62;-62;-63;-63,72;72;72;72;72,FALSE,2462,65;65;65;58;58,65;65;65;65;65,72,72,4
OnePlus,IN2020,11,WIFI,China Telecom,chongqingshi,chongqingshi,74.3,d5f871108022913857880f7309e45b55,-54;-54;-54;-54,192;192;192;192,FALSE,2437,192;192;192;192,192;192;192;192,300,300,4
OPPO,PEGM00,11,WIFI,China Telecom,zhejiangsheng,quzhoushi,67.1,07daf7a120d3828610c0578f81720025,-49;-49;-49;-49,96;96;96;96,FALSE,2437,96;96;96;96,96;96;96;96,150,150,4
vivo,V1936A,11,WIFI,China Telecom,shanxisheng,hanzhongshi,22.7,65b8467ddeda9fa548076a68d00b99c5,-46;-46;-46;-46,96;96;96;96,FALSE,2437,72;72;72;72,72;72;72;72,150,150,4
vivo,V2012A,11,WIFI,China Unicom,guangxizhuangzuzizhiqu,chongzuoshi,21.3,1a35620079d78be8ae6caf75abc2ca79,-71;-71;-73;-73;-72,72;72;72;72;72,FALSE,2462,72;72;72;72;72,72;72;72;72;52,150,150,4
vivo,V1981A,11,WIFI,China Mobile,liaoningsheng,shenyangshi,38.9,dc9fa36bf4d59edbff18a71af4237ef8,-51;-51;-51;-51,144;144;144;144,FALSE,2412,26;26;26;26,52;52;52;52,144,144,4
vivo,V2047A,11,WIFI,China Unicom,shanghaishi,shanghaishi,4.5,6d592388227cd623d0af80b987fea5d0,-18;-18;-18;-18,72;72;72;72,FALSE,2457,72;72;72;72,72;72;72;72,150,150,4
OPPO,PCLM50,11,WIFI,China Telecom,jiangxisheng,jianshi,0.5,1dee04b7b9814c2b6f5976fab9f407a6,-53;-53;-53;-53,144;144;144;144,FALSE,2457,144;144;144;144,144;144;144;144,144,144,4
vivo,V1981A,11,WIFI,China Unicom,liaoningsheng,zhaoyangshi,110.6,4b177e27770ce3035b6130f4f7b07404,-56;-56;-59;-59,866;866;866;866,FALSE,5745,351;351;351;351,351;351;526;526,300,300,4
OPPO,PEGM00,11,WIFI,China Unicom,hebeisheng,zhangjiakoushi,69.8,0c7151f615a1401213c21d7e4a95a875,-49;-49;-49;-49,96;96;96;96,FALSE,2412,96;96;96;96,96;96;96;96,150,150,4
OPPO,PEGT00,11,WIFI,China Telecom,jiangsusheng,wuxishi,13.8,a185252dbbd9f9f94f6887d608a008be,-59;-59;-59;-59,72;72;72;72,FALSE,2437,72;72;72;72,72;72;72;72,150,150,4
vivo,V2047A,11,WIFI,China Telecom,henansheng,zhengzhoushi,22.6,8b3c95e8a8f9decfbe93aeddb0a04abd,-66;-66;-66;-66;-66;-66;-67;-67;-67;-67;-65;-65;-65;-65;-65;-65,52;52;43;43;57;57;57;57;57;57;58;58;72;72;52;52,FALSE,2437,86;86;86;86;86;86;86;86;86;86;43;43;86;86;57;57,52;52;43;43;57;57;57;57;57;57;58;58;72;72;52;52,144,144,4
OPPO,PCHM30,11,WIFI,nan,guangdongsheng,guangzhoushi,13.1,09e5f32a3dcf39c9fe8f0b4497cbdce3,-38;-38;-38;-38;-40,72;72;72;72;72,FALSE,2442,72;72;72;72;72,72;72;72;72;72,150,150,4
