brand,model,os_version,network_type,user_isp_id,user_region_id,user_city_id,bandwidth_Mbps,user_uid,cell_asuLevel,cell_dbm,cell_level,cell_mcc,cell_mnc,cell_bands,cell_tac,cell_nrarfcn,cell_csiRsrp,cell_csiRsrq,cell_csiSinr,cell_ssRsrp,cell_ssRsrq,cell_ssSinr
vivo,V2131A,11,5G,China Telecom,shanxisheng,xianshi,0.7,1328e332763d9dbc3c8e2a140297741c,96,-44;-44;-44,4,460,11,[],12346382,432030,-44,-3,2147483647,-44;-44;-44,-3;-3;-3,32;32;32
Xiaomi,M2012K10C,11,5G,China Mobile,chongqingshi,chongqingshi,451.5,778df1bfd1d3f96faab555409d33bcd4,96,-44;-44,4,460,0,[],2490498,504990,-44,-3,2147483647,-44;-44,-3;-3,40;40
vivo,V2057A,10,5G,China Mobile,sichuansheng,chengdushi,458.6,c3f123666ab3763e5e60bc60c1b4e5f4,97,57;57,0,460,0,['Added in API level 30'],2803,504990,255,255,255,57;57,84;84,84;84
vivo,V2130A,11,5G,China Unicom,hebeisheng,handanshi,357.9,dffbc004a9f5044357427ef6577f8884,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],2267137,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
Xiaomi,M2007J22C,11,5G,China Mobile,beijingshi,beijingshi,575.4,b2fb9f1cc411e877ce32bd142753753a,96,-44;-44,4,460,0,[],2097253,504990,-44,-3,2147483647,-44;-44,-3;-3,40;40
vivo,V2121A,11,5G,China Unicom,shanghaishi,shanghaishi,158.8,662e5ef398811600c82288efb3c18c3f,96,-44;-44,4,460,1,[],5,627264,-44,-3,2147483647,-44;-44,-3;-3,40;40
Xiaomi,M2104K10AC,11,5G,China Telecom,yunnansheng,kunmingshi,789.2,e7ad1715bb46564bc005f2f22cd1558d,96,-44;-44,4,460,1,[],11272965,627264,-44,-3,2147483647,-44;-44,-3;-3,40;40
Xiaomi,21091116UC,11,5G,China Unicom,guangdongsheng,guangzhoushi,343.2,c6f2921c4ec122104c26a1026f3390d3,96,-44;-44,4,460,1,[],8460290,627264,-44,-3,2147483647,-44;-44,-3;-3,40;40
vivo,V2057A,10,5G,China Unicom,qinghaisheng,haidongshi,89.2,e0399f673e44421b052e8a2a46452205,97,80;80;80;80;83;83;83;83;80;80;80;80;83;83;83;83;83;83;83;83;81,0,460,1,['Added in API level 30'],2147483647,627264,255,255,255,80;80;80;80;83;83;83;83;80;80;80;80;83;83;83;83;83;83;83;83;81,84;84;84;84;85;85;85;85;83;83;83;83;85;85;85;85;84;84;84;84;85,94;94;94;94;102;102;102;102;96;96;96;96;98;98;98;98;97;97;97;97;97
vivo,V2031A,10,5G,China Mobile,jiangsusheng,lianyungangshi,38.4,4dfd8f1450e9e5126322cee08b4ad9e9,97,58;58,0,460,0,['Added in API level 30'],100245,504990,255,255,255,58;58,87;87,82;82
OPPO,PDSM00,11,5G,China Mobile,hebeisheng,cangzhoushi,236.2,6228f54e27f257c5888073ce75da1803,96,-44;-44,4,460,0,[],2229788,504990,-44,-3,2147483647,-44;-44,-3;-3,40;40
OPPO,PELM00,11,5G,China Mobile,liaoningsheng,shenyangshi,62,0ce08551df1f1c423f8f771c2aa0b028,96,-44;-44,4,460,0,[],3616385,152650,-44,-3,2147483647,-44;-44,-3;-3,40;40
vivo,V2031A,10,5G,China Unicom,anhuisheng,chuzhoushi,166.4,9bc6913a63a18b63c09138a50562da1d,97,48;48;48;47;47;47;47;48;48;48;48;51;51;51;51;48;48;48;48;50;50,0,460,11,['Added in API level 30'],69,633984,255,255,255,48;48;48;47;47;47;47;48;48;48;48;51;51;51;51;48;48;48;48;50;50,65;65;65;67;67;67;67;71;71;71;71;70;70;70;70;69;69;69;69;66;66,52;52;52;44;44;44;44;55;55;55;55;50;50;50;50;62;62;62;62;62;62
vivo,V2031A,10,5G,China Mobile,hebeisheng,langfangshi,328.2,d0a458b21b52bb2ecaeb0aa05a3d2b7b,97,59;59;59;59;57;57;57;57;59;59;59;59;54;54;54;54;57;57;57;57;57,0,460,0,['Added in API level 30'],220513,504990,255,255,255,59;59;59;59;57;57;57;57;59;59;59;59;54;54;54;54;57;57;57;57;57,88;88;88;88;78;78;78;78;68;68;68;68;57;57;57;57;67;67;67;67;67,92;92;92;92;91;91;91;91;89;89;89;89;76;76;76;76;85;85;85;85;85
OPPO,PDCM00,11,5G,China Telecom,hebeisheng,hengshuishi,249.3,1c7bf27bf55393042b20dfc164eee47a,96,-44;-44,4,460,1,[],2359299,633984,-44,-3,2147483647,-44;-44,-3;-3,40;40
Xiaomi,21091116C,11,5G,China Unicom,beijingshi,beijingshi,234.3,995e6461b184786c6ee230415399dae8,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,11,[],405529,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
OPPO,PERM00,11,5G,China Mobile,guangdongsheng,zhuhaishi,24.6,9ba1215ee1963c75336bf220a124d98e,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],1359873,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V2121A,11,5G,China Mobile,henansheng,nanyangshi,446.3,102b69c9a7ccb124ea3fc29b38b3a710,96,-44;-44,4,460,0,[],40383,504990,-44,-3,2147483647,-44;-44,-3;-3,40;40
OPPO,PEYM00,11,5G,China Telecom,guangdongsheng,dongguanshi,310.4,4a4bfad838232a9aede8ed529896bd76,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,11,[],7808771,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
OPPO,PDCM00,11,5G,China Telecom,hebeisheng,hengshuishi,398.9,1c7bf27bf55393042b20dfc164eee47a,96,-44;-44,4,460,1,[],2359297,633984,-44,-3,2147483647,-44;-44,-3;-3,40;40
vivo,V1986A,11,5G,China Telecom,zhejiangsheng,ningboshi,100.1,59812427afe2e986d064ccfcff2c3a75,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,11,[],4936960,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
Xiaomi,M2004J7BC,11,5G,China Unicom,shandongsheng,weihaishi,426.1,4ae0cbb8347809c522776438b15adfe6,96,-44;-44;-44;-44;-44,4,460,1,[],3342343,627264,-44,-3,2147483647,-44;-44;-44;-44;-44,-3;-3;-3;-3;-3,40;40;40;40;40
OPPO,PDCM00,11,5G,China Telecom,hebeisheng,hengshuishi,352.2,1c7bf27bf55393042b20dfc164eee47a,96,-44;-44,4,460,1,[],2359296,633984,-44,-3,2147483647,-44;-44,-3;-3,40;40
realme,RMX3121,11,5G,China Telecom,fujiansheng,quanzhoushi,81,449a8f304aeedb52104a6e747832e4ef,96,-44;-44,4,460,1,[],6195463,427010,-44,-3,2147483647,-44;-44,-3;-3,40;40
Xiaomi,M2006J10C,11,5G,China Mobile,guangdongsheng,guangzhoushi,218.6,97a17267e201ef6ad42c81db998ce32e,96,-44;-44,4,460,0,[],1315084,504990,-44,-3,2147483647,-44;-44,-3;-3,40;40
OPPO,PDCM00,11,5G,China Telecom,hebeisheng,hengshuishi,333.3,1c7bf27bf55393042b20dfc164eee47a,96,-44;-44,4,460,1,[],2359297,633984,-44,-3,2147483647,-44;-44,-3;-3,40;40
vivo,V2072A,11,5G,China Telecom,yunnansheng,zhaotongshi,368.3,1d1a0718363edb8ecf75c4e70a2c972e,96,-44;-44;-44,4,460,11,[],2147483647,627264,-44,-3,2147483647,-44;-44;-44,-3;-3;-3,40;40;40
Xiaomi,M2012K10C,11,5G,China Mobile,zhejiangsheng,jiaxingshi,219.8,c3499e9a2280fec56967ecfb96ebbc3a,96,-44;-44,4,460,0,[],1226524,504990,-44,-3,2147483647,-44;-44,-3;-3,40;40
OPPO,PERM00,11,5G,China Telecom,gansusheng,lanzhoushi,143.1,ddd83fe127d2e9569fa44ed21c8af129,96,-44;-44;-44;-44;-44;-44,4,460,11,[],2889217,428910,-44,-3,2147483647,-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3,40;40;40;40;40;40
Xiaomi,M2007J22C,10,5G,China Mobile,guangdongsheng,zhongshanshi,6.3,c555c23fe2c67492b361c56f67520fc2,97,255;255,0,460,0,['Added in API level 30'],14900,504990,255,255,255,47;47,79;79,68;68
Xiaomi,21091116AC,11,5G,China Unicom,weizhi,weizhi,7.5,6f421674219124cfd15a05d2f4b3bfa2,96,-44;-44,4,460,1,[],1214976,427970,-44,-3,2147483647,-44;-44,-3;-3,40;40
Xiaomi,M2007J22C,11,5G,China Mobile,guangdongsheng,qingyuanshi,351,959e445e401372ed8b7844b694d582d0,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],1333534,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
OPPO,PFVM10,11,5G,China Telecom,jilinsheng,sipingshi,355.5,3222fdfd11fcd99f1ef8df395a6b0ea8,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],581376,633984,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
realme,RMX2173,11,5G,China Unicom,guangxizhuangzuzizhiqu,nanningshi,191.6,ad23dfe865ae681ba38537e883022b04,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],11731712,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V1986A,11,5G,China Telecom,shandongsheng,taianshi,568.8,fab92fca1b173f61f4f175672a2c161a,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],3281149,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V2121A,11,5G,China Mobile,guangdongsheng,zhuhaishi,27.6,01be0bd7b8d078de3b0454724c2854b4,96,-44;-44;-44;-44,4,460,0,[],14,504990,-44,-3,2147483647,-44;-44;-44;-44,-3;-3;-3;-3,40;40;40;40
OPPO,PDCM00,11,5G,China Telecom,hebeisheng,hengshuishi,152,1c7bf27bf55393042b20dfc164eee47a,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],2359297,633984,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V2057A,10,5G,China Unicom,zhejiangsheng,jiaxingshi,420.1,1f8f7753b4545fab3ddb78ab0388a4bf,97,80;80,0,460,1,['Added in API level 30'],55,627264,255,255,255,80;80,87;87,98;98
Xiaomi,M2004J7BC,11,5G,China Telecom,yunnansheng,kunmingshi,706.8,e3e223c69a771c80ca5dd293dc10f39d,96,-44;-44,4,460,1,[],11273219,627264,-44,-3,2147483647,-44;-44,-3;-3,40;40
Xiaomi,M2006J10C,11,5G,China Unicom,tianjinshi,tianjinshi,148.1,c67be5cf2c3325842ee08f1fd32566fb,96,-44,4,460,11,[],983040,633984,-44,-3,2147483647,-44,-3,40
Xiaomi,21091116C,11,5G,China Unicom,shanghaishi,shanghaishi,3.7,20ef884d74e6766ab908d49e48b672ab,96,-44;-44,4,460,11,[],5836036,627264,-44,-3,2147483647,-44;-44,-3;-3,40;40
OPPO,PEQM00,11,5G,China Mobile,jiangsusheng,yanchengshi,47.4,bff6f19044e53f0fc2cb51e6aa893d5d,96,-44;-44,4,460,0,[],1049242,504990,-44,-3,2147483647,-44;-44,-3;-3,40;40
Xiaomi,M2104K10AC,11,5G,China Telecom,guangdongsheng,shenzhenshi,199.9,f500137475ed56eb7a6216f26bb5a91a,96,-44;-44,4,460,1,[],8493300,627264,-44,-3,2147483647,-44;-44,-3;-3,40;40
OPPO,PDYM20,11,5G,China Unicom,xinjiangweiwuerzizhiqu,akesudiqu,9.1,89f661e4b1c40aa56e9253f20ccf91da,96,-44;-44;-44;-44;-44,4,460,1,[],13202688,627264,-44,-3,2147483647,-44;-44;-44;-44;-44,-3;-3;-3;-3;-3,40;40;40;40;40
vivo,V1986A,11,5G,China Telecom,zhejiangsheng,ningboshi,288.5,59812427afe2e986d064ccfcff2c3a75,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,11,[],4936960,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40
OPPO,PDYT20,11,5G,China Mobile,henansheng,zhengzhoushi,1.1,9ccbc8663824e3228976fd285388c7c1,96,-44;-44,4,460,0,[],4209062,504990,-44,-3,2147483647,-44;-44,-3;-3,40;40
OPPO,PEPM00,11,5G,China Telecom,hebeisheng,shijiazhuangshi,126.6,4b9386f84b7fc2ea30c0d44c0159e31e,96,-44;-44,4,460,11,[],2823425,427970,-44,-3,2147483647,-44;-44,-3;-3,40;40
Xiaomi,21091116AC,11,5G,China Telecom,sichuansheng,dazhoushi,30,76193d7a8a7724f42548c2380715680b,96,-44;-44,4,460,11,[],1712132,427010,-44,-3,2147483647,-44;-44,-3;-3,40;40
vivo,V2057A,10,5G,China Unicom,qinghaisheng,haidongshi,200.4,e0399f673e44421b052e8a2a46452205,97,83;83;83;83;83;83,0,460,1,['Added in API level 30'],2147483647,627264,255,255,255,83;83;83;83;83;83,84;84;84;84;82;82,98;98;98;98;96;96
realme,RMX2205,11,5G,China Telecom,jiangsusheng,suzhoushi,324.3,a67df35797339288812dcdf3102260a9,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],13624593,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
OPPO,PELM00,11,5G,China Mobile,guangdongsheng,maomingshi,293.8,05ef1516ea52c6f48467f7dea810c52a,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],1351942,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V2163A,11,5G,China Mobile,beijingshi,beijingshi,483.9,c365ab657de578e446a3e0ad603a7a47,96,-44;-44;-44;-44,4,460,0,[],200001,504990,-44,-3,2147483647,-44;-44;-44;-44,-3;-3;-3;-3,40;40;40;40
Xiaomi,M2006J10C,11,5G,China Telecom,guangdongsheng,yunfushi,282.5,c64313cff8f5552211decdf982b1f056,96,-44;-44,4,460,1,[],8624128,627264,-44,-3,2147483647,-44;-44,-3;-3,40;40
realme,RMX3031,11,5G,China Telecom,shanxisheng,lvliangshi,212.5,050d057a8252ce516c333f072f35ca68,96,-44;-44,4,460,1,[],10565632,633984,-44,-3,2147483647,-44;-44,-3;-3,40;40
vivo,V1986A,11,5G,China Mobile,shandongsheng,linyishi,0.4,d3f08c01f3bd45469d46062932181422,96,-44;-44,4,460,0,[],6817303,504990,-44,-3,2147483647,-44;-44,-3;-3,40;40
vivo,V2068A,11,5G,China Unicom,guangdongsheng,guangzhoushi,188.4,31e4cb050a1f6ee6dad5ae8743f14b4b,96,-44;-44,4,460,11,[],7678464,627264,-44,-3,2147483647,-44;-44,-3;-3,40;40
realme,RMX2117,11,5G,China Unicom,shandongsheng,linyishi,413.4,30c679a2eb050b08a0eb709c529adc84,96,-44,4,460,1,[],3277825,627264,-44,-3,2147483647,-44,-3,40
vivo,V2121A,11,5G,China Mobile,anhuisheng,luanshi,218.9,abba54a3a52895116fc2dad647cb5f8b,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],465624,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V2121A,11,5G,China Telecom,shanxisheng,xianshi,236.3,7b101e05dc4a053839cb6e8a2b09a89e,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,11,[],2147483647,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40
vivo,V2156A,11,5G,China Telecom,guangdongsheng,guangzhoushi,440.7,ecdd76d054b719bd7ab5d72edbe79690,96,-44;-44;-44;-44,4,460,1,[],8462342,627264,-44,-3,2147483647,-44;-44;-44;-44,-3;-3;-3;-3,40;40;40;40
vivo,V2072A,11,5G,China Telecom,chongqingshi,chongqingshi,432.7,09d178e9a464bee2a40abc0a05d5432e,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],9,633984,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
Xiaomi,21091116C,11,5G,China Mobile,guangdongsheng,guangzhoushi,508.3,702bb384f3f9f4305f2806ba4ad9c7b0,96,-44;-44,4,460,0,[],1315401,504990,-44,-3,2147483647,-44;-44,-3;-3,40;40
vivo,V2057A,10,5G,China Mobile,guangdongsheng,yangjiangshi,242.8,29c41a07f2dc7d43b0045404f1409fd2,97,68;68;68;68;68;69;69;69;69,0,460,0,['Added in API level 30'],14,504990,255,255,255,68;68;68;68;68;69;69;69;69,68;68;68;68;68;58;58;58;58,56;56;56;56;56;59;59;59;59
vivo,V2121A,11,5G,China Mobile,shandongsheng,jinanshi,472.3,237e71f9a97da89f28085ad190979bf0,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],68023,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V2072A,11,5G,China Mobile,hebeisheng,hengshuishi,406.2,35f45d6c25c80cf6843634e24f33b797,96,-44;-44;-44;-44,4,460,0,[],220713,504990,-44,-3,2147483647,-44;-44;-44;-44,-3;-3;-3;-3,40;40;40;40
Xiaomi,21091116UC,11,5G,China Telecom,jiangsusheng,nanjingshi,364.6,645ccdcdb4c741648d8eab6846e9a340,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],14551553,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
Xiaomi,M2103K19C,11,5G,China Mobile,hubeisheng,wuhanshi,366.1,8d250f821fd22eb1d218afb92427f565,96,-44;-44,4,460,0,[],1574433,504990,-44,-3,2147483647,-44;-44,-3;-3,40;40
